pair,phd_candidate,supervisor,country,institute,subfield,doi,owner,position_author_supervisor,concern_methods_tools_devlpmnt_or_review,thesis_year,thesis_title,thesis_link,oa_status_unpaywall,issn,journal,publisher,publication_date_unpaywall,is_open_data,open_data_category,is_open_code,open_data_statements,open_code_statements,downloaded,oa_status
67,vincent willem werner van eif,vincent m christoffels,the netherlands,amsterdam umc,medical biology,10.1242/dev.173161,candidate,na,no,2022,transcriptional regulation of sinoatrial node development and function,https://hdl.handle.net/11245.1/fbefcd56-1f61-487e-bcdf-7e5d4c7d7e68,bronze,"1477-9129,0950-1991",Development,The Company of Biologists,01/01/2019,TRUE,"field-specific repository, data availability statement",FALSE,rna-seq data have been deposited in gep under accession number available under gse125932.;     data availability all rna-seq data have been deposited in geo under accession number gse125932.      data availability all rna-seq data have been deposited in geo under accession number gse125932,NA,TRUE,FALSE
67,vincent willem werner van eif,vincent m christoffels,the netherlands,amsterdam umc,medical biology,10.1016/j.bbamcr.2019.07.004,candidate,na,no,2022,transcriptional regulation of sinoatrial node development and function,https://hdl.handle.net/11245.1/fbefcd56-1f61-487e-bcdf-7e5d4c7d7e68,bronze,0167-4889,Biochimica et Biophysica Acta (BBA) - Molecular Cell Research,Elsevier BV,01/03/2020,TRUE,field-specific repository,FALSE,the raw data have been deposited with the gene expression omnibus (www.ncbi.nlm.nih.gov/ geo) under accession code gse121465.,NA,TRUE,FALSE
67,vincent willem werner van eif,vincent m christoffels,the netherlands,amsterdam umc,medical biology,10.1161/CIRCRESAHA.120.317054,candidate,na,no,2022,transcriptional regulation of sinoatrial node development and function,https://hdl.handle.net/11245.1/fbefcd56-1f61-487e-bcdf-7e5d4c7d7e68,green,"0009-7330,1524-4571",Circulation Research,Ovid Technologies (Wolters Kluwer Health),04/12/2020,TRUE,"field-specific repository, data availability statement",FALSE,atac-seq datasets have been deposited under geo accession number gse146044.      data availability. atac-seq datasets have been deposited under geo accession number gse146044,NA,TRUE,TRUE
67,vincent willem werner van eif,vincent m christoffels,the netherlands,amsterdam umc,medical biology,10.1111/ede.12322,supervisor,last,no,2022,transcriptional regulation of sinoatrial node development and function,https://hdl.handle.net/11245.1/fbefcd56-1f61-487e-bcdf-7e5d4c7d7e68,hybrid,"1520-541X,1525-142X",Evolution & Development,Wiley,09/10/2019,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
67,vincent willem werner van eif,vincent m christoffels,the netherlands,amsterdam umc,medical biology,10.3390/jcdd8040038,supervisor,last,no,2022,transcriptional regulation of sinoatrial node development and function,https://hdl.handle.net/11245.1/fbefcd56-1f61-487e-bcdf-7e5d4c7d7e68,gold,2308-3425,Journal of Cardiovascular Development and Disease,MDPI AG,07/04/2021,TRUE,"field-specific repository, data availability statement",FALSE,data availability statement: the rna-seq data has been deposited at the gene expression omnibus under the following accession number gse165134.      data availability statement: the rna-seq data has been deposited at the gene expression omnibus under the following accession number gse165134,NA,TRUE,TRUE
67,vincent willem werner van eif,vincent m christoffels,the netherlands,amsterdam umc,medical biology,10.7554/eLife.56697,supervisor,last,no,2022,transcriptional regulation of sinoatrial node development and function,https://hdl.handle.net/11245.1/fbefcd56-1f61-487e-bcdf-7e5d4c7d7e68,gold,2050-084X,eLife,"eLife Sciences Publications, Ltd",16/07/2020,TRUE,"field-specific repository, data availability statement",FALSE,atac-seq data is deposited in the geo database under accession number gse121464.;     transparent reporting form  data availability sequencing data have been deposited in geo under accession codes gse121464 and gse145257.      data availability sequencing data have been deposited in geo under accession codes gse121464,NA,TRUE,TRUE
67,vincent willem werner van eif,vincent m christoffels,the netherlands,amsterdam umc,medical biology,10.3390/jcdd8110134,supervisor,last,no,2022,transcriptional regulation of sinoatrial node development and function,https://hdl.handle.net/11245.1/fbefcd56-1f61-487e-bcdf-7e5d4c7d7e68,green,2308-3425,Journal of Cardiovascular Development and Disease,MDPI AG,22/10/2021,TRUE,"field-specific repository, data availability statement",FALSE,data availability statement: the rna-seq data and h3k27ac data has been deposited at the gene expression omnibus under the following accession numbers: gse183168 and gse183095.      data availability statement: the rna-seq data and h3k27ac data has been deposited at the gene expression omnibus under the following accession numbers: gse183168,NA,TRUE,TRUE
67,vincent willem werner van eif,vincent m christoffels,the netherlands,amsterdam umc,medical biology,10.1161/CIRCRESAHA.120.317045,supervisor,last,no,2022,transcriptional regulation of sinoatrial node development and function,https://hdl.handle.net/11245.1/fbefcd56-1f61-487e-bcdf-7e5d4c7d7e68,bronze,"0009-7330,1524-4571",Circulation Research,Ovid Technologies (Wolters Kluwer Health),08/01/2021,FALSE,NA,FALSE,NA,NA,TRUE,FALSE
67,vincent willem werner van eif,vincent m christoffels,the netherlands,amsterdam umc,medical biology,10.7554/eLife.32120,supervisor,last,no,2022,transcriptional regulation of sinoatrial node development and function,https://hdl.handle.net/11245.1/fbefcd56-1f61-487e-bcdf-7e5d4c7d7e68,gold,2050-084X,eLife,"eLife Sciences Publications, Ltd",22/03/2018,TRUE,field-specific repository,FALSE,transparent reporting form  doi: https://doi.org/10.7554/elife.32120.019  major datasets the following dataset was generated:  author(s)  year dataset title  dataset url  jensen b  2018 alligator mississippiensis transcriptome or gene expression  https://www.ncbi.nlm. nih.gov/bioproject/ prjna392860  database license and accessibility information publicly available at ncbi bioproject (accession no. prjna392860)  references aanhaanen wt mommersteeg mt norden j wakker v de gier-de vries c anderson rh kispert a moorman af christoffels vm.,NA,TRUE,TRUE
67,vincent willem werner van eif,vincent m christoffels,the netherlands,amsterdam umc,medical biology,10.1038/s41467-019-12721-5,supervisor,last,no,2022,transcriptional regulation of sinoatrial node development and function,https://hdl.handle.net/11245.1/fbefcd56-1f61-487e-bcdf-7e5d4c7d7e68,gold,2041-1723,Nature Communications,Springer Science and Business Media LLC,18/10/2019,TRUE,"field-specific repository, supplement, data availability statement",FALSE,data availability all rna-seq data have been deposited in the geo accession gse127856.;     human atac sequencing raw sequencing ﬁles are available in the ncbi dbgap database under accession code phs001539.v1.p1.   therefore to identify genes within reach of potential variant res we identiﬁed all genes 1.9 mb upstream to 1.9 mb downstream of the lead snps as the potential target genes per locus (supplementary data 1).;     we indicated for each gene 1.9 mb up- or downstream of the lead variant whether or not it was within the same tad as the variant region (supplementary data 1).;     each gene that showed a promoter contact with a variant region was marked (supplementary data 1).;     global differential expression analysis indicated that 107 genes were differentially expressed (−1 > l2fc > 1 padj < 0.05) of which 67 were enriched in the ra and 40 in the la (supplementary data 2).;     when comparing fetal and adult atrial expression 3976 genes were signiﬁcantly enriched in adult and 6155 genes in fetal tissue (supplementary data 2).;     known fetal genes such as nkx2-5 and hand251 were highly expressed in fetal atria while pln and prrx1 were enriched in adult tissue (fig. 1f supplementary data 2).;     again we added the interaction scores per gene for each af locus (supplementary data 1).;     therefore we included these data in the score calculation of the candidate target gene probability assessment by listing which genes 1.9 mb up- and downstream of the af lead snps have been linked to af via eqtl (supplementary data 1).;     a custom scoring system was used to determine the likelihood of each gene in the 3.8 mb window centered on the lead snp (1.9 mb up and downstream) (supplementary data 1) being a functional target gene of the variant locus.;     a summary of all the genes within the 1.9 mb range of the af loci and their scores for pchi-c and rna-seq is provided in supplementary data 1 and a summary of the top scoring gene per locus in supplementary table 2.;     the tad containing the af variants in this locus encompasses a large number of candidate target genes (supplementary data 1).;     within all variant regions a total of 1206 atac-seq peaks were called representing potential res (supplementary data 3).;     finally we applied emerge on the variant regions and identiﬁed 1750 peaks that are potential res (table 1 supplementary data 4).;     we then intersected atrial cm-enriched atac-seq data putative heart enhancers mapped by emerge and variant regions (supplementary data 5).;     this resulted in 876 variants (4.6%) with overlapping atac-seq and emerge signals (fig. 6e g supplementary data 5).;     we intersected the variants with promoters (−1500 to +500 bp of transcription start  article  site (tss)) showing that 309 out of 2005 variants with either atac-seq or emerge signal lie in promoters (15%) (fig. 6e g supplementary data 6).;     this resulted in a shortlist of 629 variants that (1) lie in a potential re and (2) show interaction with one or multiple promoters of genes that are likely target genes of af (supplementary data 6).;     this analysis resulted in the identiﬁcation of 129 variants located within a tf binding motif present in accessible chromatin (supplementary data 7).   data availability all rna-seq data have been deposited in the geo accession gse127856,NA,TRUE,TRUE
68,anne sophie h m van dalen,marlies p schijven,the netherlands,amsterdam umc,surgery,10.1097/PTS.0000000000000975,candidate,na,no,2022,a black box in the operating room,https://hdl.handle.net/11245.1/10fecd6e-7bb5-4810-85a6-92a7cb7b78d0,closed,1549-8417,Journal of Patient Safety,Ovid Technologies (Wolters Kluwer Health),01/02/2022,NA,NA,NA,NA,NA,FALSE,FALSE
68,anne sophie h m van dalen,marlies p schijven,the netherlands,amsterdam umc,surgery,10.1177/17504589211046723,candidate,na,no,2022,a black box in the operating room,https://hdl.handle.net/11245.1/10fecd6e-7bb5-4810-85a6-92a7cb7b78d0,hybrid,"1750-4589,2515-7949",Journal of Perioperative Practice,SAGE Publications,01/01/2022,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
68,anne sophie h m van dalen,marlies p schijven,the netherlands,amsterdam umc,surgery,10.1007/s00464-020-07526-3,candidate,na,no,2022,a black box in the operating room,https://hdl.handle.net/11245.1/10fecd6e-7bb5-4810-85a6-92a7cb7b78d0,hybrid,"0930-2794,1432-2218",Surgical Endoscopy,Springer Science and Business Media LLC,06/04/2020,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
68,anne sophie h m van dalen,marlies p schijven,the netherlands,amsterdam umc,surgery,10.1177/000313481908500230,candidate,na,no,2022,a black box in the operating room,https://hdl.handle.net/11245.1/10fecd6e-7bb5-4810-85a6-92a7cb7b78d0,closed,"0003-1348,1555-9823",The American Surgeon,SAGE Publications,01/02/2019,FALSE,NA,FALSE,NA,NA,TRUE,FALSE
68,anne sophie h m van dalen,marlies p schijven,the netherlands,amsterdam umc,surgery,10.2196/25170,supervisor,last,no,2022,a black box in the operating room,https://hdl.handle.net/11245.1/10fecd6e-7bb5-4810-85a6-92a7cb7b78d0,gold,1438-8871,Journal of Medical Internet Research,JMIR Publications Inc.,28/10/2020,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
68,anne sophie h m van dalen,marlies p schijven,the netherlands,amsterdam umc,surgery,10.1007/s00464-020-07499-3,supervisor,last,no,2022,a black box in the operating room,https://hdl.handle.net/11245.1/10fecd6e-7bb5-4810-85a6-92a7cb7b78d0,hybrid,"0930-2794,1432-2218",Surgical Endoscopy,Springer Science and Business Media LLC,20/03/2020,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
68,anne sophie h m van dalen,marlies p schijven,the netherlands,amsterdam umc,surgery,10.1016/j.ijmedinf.2021.104463,supervisor,last,no,2022,a black box in the operating room,https://hdl.handle.net/11245.1/10fecd6e-7bb5-4810-85a6-92a7cb7b78d0,hybrid,1386-5056,International Journal of Medical Informatics,Elsevier BV,01/06/2021,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
68,anne sophie h m van dalen,marlies p schijven,the netherlands,amsterdam umc,surgery,10.1007/s00464-017-5456-6,supervisor,last,no,2022,a black box in the operating room,https://hdl.handle.net/11245.1/10fecd6e-7bb5-4810-85a6-92a7cb7b78d0,hybrid,"0930-2794,1432-2218",Surgical Endoscopy,Springer Science and Business Media LLC,09/03/2017,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
68,anne sophie h m van dalen,marlies p schijven,the netherlands,amsterdam umc,surgery,10.1055/s-0039-1688948,supervisor,last,no,2022,a black box in the operating room,https://hdl.handle.net/11245.1/10fecd6e-7bb5-4810-85a6-92a7cb7b78d0,green,"2163-3916,2163-3924",Journal of Wrist Surgery,Georg Thieme Verlag KG,28/05/2019,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
69,hanne m i zimmermann,maria prins,the netherlands,amsterdam umc,infectious disease,10.1002/jia2.25389,candidate,na,no,2022,hiv prevention in the biomedical era,https://hdl.handle.net/11245.1/ac542ca5-d4ab-409a-8aff-cec099ace2ae,gold,"1758-2652,1758-2652",Journal of the International AIDS Society,Wiley,01/10/2019,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
69,hanne m i zimmermann,maria prins,the netherlands,amsterdam umc,infectious disease,10.1097/QAD.0000000000002714,candidate,na,no,2022,hiv prevention in the biomedical era,https://hdl.handle.net/11245.1/ac542ca5-d4ab-409a-8aff-cec099ace2ae,closed,"0269-9370,1473-5571",AIDS,Ovid Technologies (Wolters Kluwer Health),08/10/2020,FALSE,NA,FALSE,NA,NA,TRUE,FALSE
69,hanne m i zimmermann,maria prins,the netherlands,amsterdam umc,infectious disease,10.1016/j.jhepr.2019.04.003,supervisor,last,no,2022,hiv prevention in the biomedical era,https://hdl.handle.net/11245.1/ac542ca5-d4ab-409a-8aff-cec099ace2ae,gold,2589-5559,JHEP Reports,Elsevier BV,01/08/2019,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
69,hanne m i zimmermann,maria prins,the netherlands,amsterdam umc,infectious disease,10.1186/s12879-019-4477-2,supervisor,last,no,2022,hiv prevention in the biomedical era,https://hdl.handle.net/11245.1/ac542ca5-d4ab-409a-8aff-cec099ace2ae,gold,1471-2334,BMC Infectious Diseases,Springer Science and Business Media LLC,29/10/2019,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
69,hanne m i zimmermann,maria prins,the netherlands,amsterdam umc,infectious disease,10.1097/MEG.0000000000001213,supervisor,last,no,2022,hiv prevention in the biomedical era,https://hdl.handle.net/11245.1/ac542ca5-d4ab-409a-8aff-cec099ace2ae,closed,0954-691X,European Journal of Gastroenterology & Hepatology,Ovid Technologies (Wolters Kluwer Health),01/10/2018,FALSE,NA,FALSE,NA,NA,TRUE,FALSE
69,hanne m i zimmermann,maria prins,the netherlands,amsterdam umc,infectious disease,10.1111/add.15503,supervisor,last,no,2022,hiv prevention in the biomedical era,https://hdl.handle.net/11245.1/ac542ca5-d4ab-409a-8aff-cec099ace2ae,green,"0965-2140,1360-0443",Addiction,Wiley,03/05/2021,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
69,hanne m i zimmermann,maria prins,the netherlands,amsterdam umc,infectious disease,10.1371/journal.pone.0258932,supervisor,last,no,2022,hiv prevention in the biomedical era,https://hdl.handle.net/11245.1/ac542ca5-d4ab-409a-8aff-cec099ace2ae,gold,1932-6203,PLOS ONE,Public Library of Science (PLoS),29/10/2021,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
69,hanne m i zimmermann,maria prins,the netherlands,amsterdam umc,infectious disease,10.1136/bmjopen-2021-052752,supervisor,last,no,2022,hiv prevention in the biomedical era,https://hdl.handle.net/11245.1/ac542ca5-d4ab-409a-8aff-cec099ace2ae,gold,"2044-6055,2044-6055",BMJ Open,BMJ,01/01/2022,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
69,hanne m i zimmermann,maria prins,the netherlands,amsterdam umc,infectious disease,10.1016/j.drugpo.2017.05.026,supervisor,last,no,2022,hiv prevention in the biomedical era,https://hdl.handle.net/11245.1/ac542ca5-d4ab-409a-8aff-cec099ace2ae,closed,0955-3959,International Journal of Drug Policy,Elsevier BV,01/09/2017,FALSE,NA,FALSE,NA,NA,TRUE,FALSE
70,yasmine emma maria dreissen,marina a j de koning-tijssen,the netherlands,amsterdam umc,neurology,10.1136/jnnp-2018-320071,candidate,na,no,2022,functional movement disorders,https://hdl.handle.net/11245.1/01b2602d-2ee9-4e0a-aeda-233d0214d35e,hybrid,"0022-3050,1468-330X","Journal of Neurology, Neurosurgery & Psychiatry",BMJ,20/06/2019,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
70,yasmine emma maria dreissen,marina a j de koning-tijssen,the netherlands,amsterdam umc,neurology,10.1016/j.parkreldis.2021.07.012,candidate,na,no,2022,functional movement disorders,https://hdl.handle.net/11245.1/01b2602d-2ee9-4e0a-aeda-233d0214d35e,green,1353-8020,Parkinsonism & Related Disorders,Elsevier BV,01/08/2021,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
70,yasmine emma maria dreissen,marina a j de koning-tijssen,the netherlands,amsterdam umc,neurology,10.1016/j.parkreldis.2018.03.029,supervisor,last,no,2022,functional movement disorders,https://hdl.handle.net/11245.1/01b2602d-2ee9-4e0a-aeda-233d0214d35e,hybrid,1353-8020,Parkinsonism & Related Disorders,Elsevier BV,01/06/2018,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
70,yasmine emma maria dreissen,marina a j de koning-tijssen,the netherlands,amsterdam umc,neurology,10.1136/bmjopen-2021-055068,supervisor,last,no,2022,functional movement disorders,https://hdl.handle.net/11245.1/01b2602d-2ee9-4e0a-aeda-233d0214d35e,gold,"2044-6055,2044-6055",BMJ Open,BMJ,01/10/2021,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
70,yasmine emma maria dreissen,marina a j de koning-tijssen,the netherlands,amsterdam umc,neurology,10.1212/WNL.0000000000004996,supervisor,last,no,2022,functional movement disorders,https://hdl.handle.net/11245.1/01b2602d-2ee9-4e0a-aeda-233d0214d35e,hybrid,"0028-3878,1526-632X",Neurology,Ovid Technologies (Wolters Kluwer Health),19/01/2018,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
70,yasmine emma maria dreissen,marina a j de koning-tijssen,the netherlands,amsterdam umc,neurology,10.1016/j.parkreldis.2019.11.018,supervisor,last,no,2022,functional movement disorders,https://hdl.handle.net/11245.1/01b2602d-2ee9-4e0a-aeda-233d0214d35e,green,1353-8020,Parkinsonism & Related Disorders,Elsevier BV,01/01/2020,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
70,yasmine emma maria dreissen,marina a j de koning-tijssen,the netherlands,amsterdam umc,neurology,10.1212/WNL.0000000000010381,supervisor,last,no,2022,functional movement disorders,https://hdl.handle.net/11245.1/01b2602d-2ee9-4e0a-aeda-233d0214d35e,green,"0028-3878,1526-632X",Neurology,Ovid Technologies (Wolters Kluwer Health),20/07/2020,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
70,yasmine emma maria dreissen,marina a j de koning-tijssen,the netherlands,amsterdam umc,neurology,10.1016/j.parkreldis.2020.08.030,supervisor,last,no,2022,functional movement disorders,https://hdl.handle.net/11245.1/01b2602d-2ee9-4e0a-aeda-233d0214d35e,hybrid,1353-8020,Parkinsonism & Related Disorders,Elsevier BV,01/10/2020,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
70,yasmine emma maria dreissen,marina a j de koning-tijssen,the netherlands,amsterdam umc,neurology,10.1002/acn3.514,supervisor,last,no,2022,functional movement disorders,https://hdl.handle.net/11245.1/01b2602d-2ee9-4e0a-aeda-233d0214d35e,gold,2328-9503,Annals of Clinical and Translational Neurology,Wiley,11/03/2018,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
