"","pair","country","institute","subfield","doi","owner","position_author_supervisor","concern_methods_tools_devlpmnt_or_review","thesis_year","thesis_title","thesis_link","oa_status_unpaywall","issn","journal","publisher","publication_date_unpaywall","is_open_data","open_data_category","is_open_code","open_data_statements","open_code_statements","downloaded","oa_status","numbat","referenceid","dup","category_numbat_true_false","is_open_data_manually_verified","category","open_data_ever","open_data_numbat_ever"
"205",63,"the netherlands","amsterdam umc","radiology","10.3389/fbioe.2021.725833","candidate","na","no",2022,"valvular and coronary blood flow quantification by cardiac 4d flow mri","https://hdl.handle.net/11245.1/bddeb62c-b391-4bc6-9eeb-f285fae455b7","gold","2296-4185","Frontiers in Bioengineering and Biotechnology","Frontiers Media SA","17/08/2021",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,0,0
"206",64,"the netherlands","amsterdam umc","cardiology","10.14814/phy2.15022","candidate","na","no",2022,"atrial fibrillation and the pulmonary veins","https://hdl.handle.net/11245.1/307181c8-917a-4ec4-a112-827ade1696c0","gold","2051-817X,2051-817X","Physiological Reports","Wiley","1/9/21",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,1,1
"207",64,"the netherlands","amsterdam umc","cardiology","10.3389/fphys.2021.709844","candidate","na","no",2022,"atrial fibrillation and the pulmonary veins","https://hdl.handle.net/11245.1/307181c8-917a-4ec4-a112-827ade1696c0","gold","1664-042X","Frontiers in Physiology","Frontiers Media SA","25/08/2021",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,1,1
"208",64,"the netherlands","amsterdam umc","cardiology","10.3389/fphys.2021.708650","candidate","na","no",2022,"atrial fibrillation and the pulmonary veins","https://hdl.handle.net/11245.1/307181c8-917a-4ec4-a112-827ade1696c0","gold","1664-042X","Frontiers in Physiology","Frontiers Media SA","15/07/2021",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,1,1
"209",64,"the netherlands","amsterdam umc","cardiology","10.3389/fphys.2021.748203","candidate","na","no",2022,"atrial fibrillation and the pulmonary veins","https://hdl.handle.net/11245.1/307181c8-917a-4ec4-a112-827ade1696c0","gold","1664-042X","Frontiers in Physiology","Frontiers Media SA","24/11/2021",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,1,1
"210",64,"the netherlands","amsterdam umc","cardiology","10.1111/apha.13707","candidate","na","no",2022,"atrial fibrillation and the pulmonary veins","https://hdl.handle.net/11245.1/307181c8-917a-4ec4-a112-827ade1696c0","closed","1748-1708,1748-1716","Acta Physiologica","Wiley","9/7/21",FALSE,NA,FALSE,NA,NA,TRUE,FALSE,NA,NA,FALSE,NA,FALSE,2,1,1
"211",65,"the netherlands","amsterdam umc","immunology","10.1016/j.jpeds.2021.12.054","candidate","na","no",2022,"cardiovascular pathology in kawasaki disease","https://hdl.handle.net/11245.1/8bc0bb2b-1165-45da-96e6-908a6bc9570c","hybrid","0022-3476","The Journal of Pediatrics","Elsevier BV","1/12/21",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,1,1
"212",65,"the netherlands","amsterdam umc","immunology","10.1007/s00330-019-06367-6","candidate","na","no",2022,"cardiovascular pathology in kawasaki disease","https://hdl.handle.net/11245.1/8bc0bb2b-1165-45da-96e6-908a6bc9570c","hybrid","0938-7994,1432-1084","European Radiology","Springer Science and Business Media LLC","19/08/2019",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,1,1
"213",65,"the netherlands","amsterdam umc","immunology","10.3389/fped.2021.630462","candidate","na","no",2022,"cardiovascular pathology in kawasaki disease","https://hdl.handle.net/11245.1/8bc0bb2b-1165-45da-96e6-908a6bc9570c","gold","2296-2360","Frontiers in Pediatrics","Frontiers Media SA","4/2/21",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,1,1
"214",65,"the netherlands","amsterdam umc","immunology","10.3389/fped.2020.627957","candidate","na","no",2022,"cardiovascular pathology in kawasaki disease","https://hdl.handle.net/11245.1/8bc0bb2b-1165-45da-96e6-908a6bc9570c","gold","2296-2360","Frontiers in Pediatrics","Frontiers Media SA","21/01/2021",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,1,1
"215",66,"the netherlands","amsterdam umc","gastroenterology","10.1111/apt.16447","candidate","na","no",2022,"moving forward: new insights into esophageal motility disorders","https://hdl.handle.net/11245.1/bef0a99c-5792-4e03-a2a8-e904eb662ca0","hybrid","0269-2813,1365-2036","Alimentary Pharmacology & Therapeutics","Wiley","11/6/21",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,1,1,0
"216",66,"the netherlands","amsterdam umc","gastroenterology","10.1177/2050640620953754","candidate","na","no",2022,"moving forward: new insights into esophageal motility disorders","https://hdl.handle.net/11245.1/bef0a99c-5792-4e03-a2a8-e904eb662ca0","hybrid","2050-6406,2050-6414","United European Gastroenterology Journal","Wiley","12/1/20",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,1,1,0
"217",66,"the netherlands","amsterdam umc","gastroenterology","10.1111/nmo.14250","candidate","na","no",2022,"moving forward: new insights into esophageal motility disorders","https://hdl.handle.net/11245.1/bef0a99c-5792-4e03-a2a8-e904eb662ca0","hybrid","1350-1925,1365-2982","Neurogastroenterology & Motility","Wiley","26/08/2021",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,1,1,0
"218",66,"the netherlands","amsterdam umc","gastroenterology","10.14309/ajg.0000000000001064","candidate","na","no",2022,"moving forward: new insights into esophageal motility disorders","https://hdl.handle.net/11245.1/bef0a99c-5792-4e03-a2a8-e904eb662ca0","closed","0002-9270,1572-0241","American Journal of Gastroenterology","Ovid Technologies (Wolters Kluwer Health)","8/12/20",FALSE,NA,FALSE,NA,NA,TRUE,FALSE,NA,NA,FALSE,NA,FALSE,1,1,0
"219",67,"the netherlands","amsterdam umc","medical biology","10.1161/CIRCRESAHA.120.317054","candidate","na","no",2022,"transcriptional regulation of sinoatrial node development and function","https://hdl.handle.net/11245.1/fbefcd56-1f61-487e-bcdf-7e5d4c7d7e68","green","0009-7330,1524-4571","Circulation Research","Ovid Technologies (Wolters Kluwer Health)","4/12/20",TRUE,"field-specific repository, data availability statement",FALSE,"atac-seq datasets have been deposited under geo accession number gse146044.      data availability. atac-seq datasets have been deposited under geo accession number gse146044",NA,TRUE,TRUE,"open_data",40,FALSE,TRUE,TRUE,2,1,1
"220",67,"the netherlands","amsterdam umc","medical biology","10.1242/dev.173161","candidate","na","no",2022,"transcriptional regulation of sinoatrial node development and function","https://hdl.handle.net/11245.1/fbefcd56-1f61-487e-bcdf-7e5d4c7d7e68","bronze","1477-9129,0950-1991","Development","The Company of Biologists","1/1/19",TRUE,"field-specific repository, data availability statement",FALSE,"rna-seq data have been deposited in gep under accession number available under gse125932.;     data availability all rna-seq data have been deposited in geo under accession number gse125932.      data availability all rna-seq data have been deposited in geo under accession number gse125932",NA,TRUE,FALSE,"open_data",38,FALSE,TRUE,TRUE,2,1,1
"221",67,"the netherlands","amsterdam umc","medical biology","10.1016/j.bbamcr.2019.07.004","candidate","na","no",2022,"transcriptional regulation of sinoatrial node development and function","https://hdl.handle.net/11245.1/fbefcd56-1f61-487e-bcdf-7e5d4c7d7e68","bronze","0167-4889","Biochimica et Biophysica Acta (BBA) - Molecular Cell Research","Elsevier BV","1/3/20",TRUE,"field-specific repository",FALSE,"the raw data have been deposited with the gene expression omnibus (www.ncbi.nlm.nih.gov/ geo) under accession code gse121465.",NA,TRUE,FALSE,"open_data",39,FALSE,TRUE,TRUE,2,1,1
"222",68,"the netherlands","amsterdam umc","surgery","10.1097/PTS.0000000000000975","candidate","na","no",2022,"a black box in the operating room","https://hdl.handle.net/11245.1/10fecd6e-7bb5-4810-85a6-92a7cb7b78d0","closed","1549-8417","Journal of Patient Safety","Ovid Technologies (Wolters Kluwer Health)","1/2/22",NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,2,0,0
"223",68,"the netherlands","amsterdam umc","surgery","10.1177/17504589211046723","candidate","na","no",2022,"a black box in the operating room","https://hdl.handle.net/11245.1/10fecd6e-7bb5-4810-85a6-92a7cb7b78d0","hybrid","1750-4589,2515-7949","Journal of Perioperative Practice","SAGE Publications","1/1/22",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,0,0
"224",68,"the netherlands","amsterdam umc","surgery","10.1007/s00464-020-07526-3","candidate","na","no",2022,"a black box in the operating room","https://hdl.handle.net/11245.1/10fecd6e-7bb5-4810-85a6-92a7cb7b78d0","hybrid","0930-2794,1432-2218","Surgical Endoscopy","Springer Science and Business Media LLC","6/4/20",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,0,0
"225",68,"the netherlands","amsterdam umc","surgery","10.1177/000313481908500230","candidate","na","no",2022,"a black box in the operating room","https://hdl.handle.net/11245.1/10fecd6e-7bb5-4810-85a6-92a7cb7b78d0","closed","0003-1348,1555-9823","The American Surgeon","SAGE Publications","1/2/19",FALSE,NA,FALSE,NA,NA,TRUE,FALSE,NA,NA,FALSE,NA,FALSE,2,0,0
"226",69,"the netherlands","amsterdam umc","infectious disease","10.1002/jia2.25389","candidate","na","no",2022,"hiv prevention in the biomedical era","https://hdl.handle.net/11245.1/ac542ca5-d4ab-409a-8aff-cec099ace2ae","gold","1758-2652,1758-2652","Journal of the International AIDS Society","Wiley","1/10/19",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,1,0,0
"227",69,"the netherlands","amsterdam umc","infectious disease","10.1097/QAD.0000000000002714","candidate","na","no",2022,"hiv prevention in the biomedical era","https://hdl.handle.net/11245.1/ac542ca5-d4ab-409a-8aff-cec099ace2ae","closed","0269-9370,1473-5571","AIDS","Ovid Technologies (Wolters Kluwer Health)","8/10/20",FALSE,NA,FALSE,NA,NA,TRUE,FALSE,NA,NA,FALSE,NA,FALSE,1,0,0
"228",70,"the netherlands","amsterdam umc","neurology","10.1136/jnnp-2018-320071","candidate","na","no",2022,"functional movement disorders","https://hdl.handle.net/11245.1/01b2602d-2ee9-4e0a-aeda-233d0214d35e","hybrid","0022-3050,1468-330X","Journal of Neurology, Neurosurgery & Psychiatry","BMJ","20/06/2019",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,0,0
"229",70,"the netherlands","amsterdam umc","neurology","10.1016/j.parkreldis.2021.07.012","candidate","na","no",2022,"functional movement disorders","https://hdl.handle.net/11245.1/01b2602d-2ee9-4e0a-aeda-233d0214d35e","green","1353-8020","Parkinsonism & Related Disorders","Elsevier BV","1/8/21",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,0,0
"230",71,"the netherlands","amsterdam umc","orthopaedic surgery","10.5435/JAAOS-D-20-00288","candidate","na","no",2022,"advanced diagnostic strategies for wrist trauma","https://hdl.handle.net/11245.1/aa4c36e7-ee6b-4615-93a5-fe50fda4a11a","closed","1067-151X,1940-5480","Journal of the American Academy of Orthopaedic Surgeons","Ovid Technologies (Wolters Kluwer Health)","15/04/2021",NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,2,0,0
"231",71,"the netherlands","amsterdam umc","orthopaedic surgery","10.1097/CORR.0000000000001318","candidate","na","no",2022,"advanced diagnostic strategies for wrist trauma","https://hdl.handle.net/11245.1/aa4c36e7-ee6b-4615-93a5-fe50fda4a11a","green","0009-921X,1528-1132","Clinical Orthopaedics & Related Research","Ovid Technologies (Wolters Kluwer Health)","19/05/2020",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,0,0
"232",71,"the netherlands","amsterdam umc","orthopaedic surgery","10.1097/CORR.0000000000001356","candidate","na","no",2022,"advanced diagnostic strategies for wrist trauma","https://hdl.handle.net/11245.1/aa4c36e7-ee6b-4615-93a5-fe50fda4a11a","green","0009-921X,1528-1132","Clinical Orthopaedics & Related Research","Ovid Technologies (Wolters Kluwer Health)","10/6/20",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,0,0
"233",71,"the netherlands","amsterdam umc","orthopaedic surgery","10.1302/0301-620X.102B7.BJJ-2019-1489.R1","candidate","na","no",2022,"advanced diagnostic strategies for wrist trauma","https://hdl.handle.net/11245.1/aa4c36e7-ee6b-4615-93a5-fe50fda4a11a","closed","2049-4394,2049-4408","The Bone & Joint Journal","British Editorial Society of Bone & Joint Surgery","1/7/20",FALSE,NA,FALSE,NA,NA,TRUE,FALSE,NA,NA,FALSE,NA,FALSE,2,0,0
"234",72,"the netherlands","amsterdam umc","general practice and elderly care medicine","10.1017/S1041610218000522","candidate","na","no",2022,"delirium superimposed on dementia","https://hdl.handle.net/11245.1/dd16d5cb-dc85-4d2e-b90f-92bf6c285529","hybrid","1041-6102,1741-203X","International Psychogeriatrics","Cambridge University Press (CUP)","23/07/2018",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,1,0,0
"235",72,"the netherlands","amsterdam umc","general practice and elderly care medicine","10.1016/j.jamda.2021.05.039","candidate","na","no",2022,"delirium superimposed on dementia","https://hdl.handle.net/11245.1/dd16d5cb-dc85-4d2e-b90f-92bf6c285531","hybrid","1525-8610","Journal of the American Medical Directors Association","Elsevier BV","1/6/21",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,1,0,0
"236",73,"the netherlands","amsterdam umc","oncology","10.3390/cancers11020187","candidate","na","no",2022,"prediction of treatment outcomes in patients with oesophagogastric cancer","https://hdl.handle.net/11245.1/7a4c5427-8b5b-44b4-a2d6-57153801eb41","gold","2072-6694","Cancers","MDPI AG","5/2/19",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,1,0,0
"237",73,"the netherlands","amsterdam umc","oncology","10.6004/jnccn.2020.7631","candidate","na","no",2022,"prediction of treatment outcomes in patients with oesophagogastric cancer","https://hdl.handle.net/11245.1/7a4c5427-8b5b-44b4-a2d6-57153801eb41","bronze","1540-1405,1540-1413","Journal of the National Comprehensive Cancer Network","Harborside Press, LLC","1/4/21",FALSE,NA,FALSE,NA,NA,TRUE,FALSE,NA,NA,FALSE,NA,FALSE,1,0,0
"238",74,"the netherlands","amsterdam umc","cardiology","10.1093/ehjcvp/pvz038","candidate","na","no",2022,"out-of-hospital cardiac arrest","https://hdl.handle.net/11245.1/86bc2a87-ef61-4992-b42b-22680ba5a7b0","hybrid","2055-6837,2055-6845","European Heart Journal - Cardiovascular Pharmacotherapy","Oxford University Press (OUP)","10/8/19",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,1,0,0
"239",74,"the netherlands","amsterdam umc","cardiology","10.1111/bcp.15030","candidate","na","no",2022,"out-of-hospital cardiac arrest","https://hdl.handle.net/11245.1/86bc2a87-ef61-4992-b42b-22680ba5a7b0","hybrid","0306-5251,1365-2125","British Journal of Clinical Pharmacology","Wiley","28/08/2021",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,1,0,0
"240",74,"the netherlands","amsterdam umc","cardiology","10.1093/europace/euab251","candidate","na","no",2022,"out-of-hospital cardiac arrest","https://hdl.handle.net/11245.1/86bc2a87-ef61-4992-b42b-22680ba5a7b0","hybrid","1099-5129,1532-2092","EP Europace","Oxford University Press (OUP)","18/10/2021",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,1,0,0
"241",74,"the netherlands","amsterdam umc","cardiology","10.1111/bcp.15157","candidate","na","no",2022,"out-of-hospital cardiac arrest","https://hdl.handle.net/11245.1/86bc2a87-ef61-4992-b42b-22680ba5a7b0","hybrid","0306-5251,1365-2125","British Journal of Clinical Pharmacology","Wiley","26/11/2021",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,1,0,0
"242",74,"the netherlands","amsterdam umc","cardiology","10.1111/bcp.14774","candidate","na","no",2022,"out-of-hospital cardiac arrest","https://hdl.handle.net/11245.1/86bc2a87-ef61-4992-b42b-22680ba5a7b1","hybrid","0306-5251,1365-2125","British Journal of Clinical Pharmacology","Wiley","25/04/2021",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,1,0,0
"243",74,"the netherlands","amsterdam umc","cardiology","10.1111/bcp.15224","candidate","na","no",2022,"out-of-hospital cardiac arrest","https://hdl.handle.net/11245.1/86bc2a87-ef61-4992-b42b-22680ba5a7b0","hybrid","0306-5251,1365-2125","British Journal of Clinical Pharmacology","Wiley","9/1/22",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,1,0,0
"244",75,"the netherlands","amsterdam umc","pediatrics","10.1097/MPG.0000000000002484","candidate","na","no",2022,"excessive infant crying","https://hdl.handle.net/11245.1/3b3ce10b-0159-4e43-b798-cf6960daebe8","green","0277-2116,1536-4801","Journal of Pediatric Gastroenterology & Nutrition","Ovid Technologies (Wolters Kluwer Health)","1/12/19",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,1,0,0
"245",75,"the netherlands","amsterdam umc","pediatrics","10.1016/j.psyneuen.2019.104539","candidate","na","no",2022,"excessive infant crying","https://hdl.handle.net/11245.1/3b3ce10b-0159-4e43-b798-cf6960daebe8","green","0306-4530","Psychoneuroendocrinology","Elsevier BV","1/2/20",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,1,0,0
"246",75,"the netherlands","amsterdam umc","pediatrics","10.3390/children8080662","candidate","na","no",2022,"excessive infant crying","https://hdl.handle.net/11245.1/3b3ce10b-0159-4e43-b798-cf6960daebe8","gold","2227-9067","Children","MDPI AG","30/07/2021",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,1,0,0
"247",75,"the netherlands","amsterdam umc","pediatrics","10.1111/apa.15873","candidate","na","no",2022,"excessive infant crying","https://hdl.handle.net/11245.1/3b3ce10b-0159-4e43-b798-cf6960daebe8","closed","0803-5253,1651-2227","Acta Paediatrica","Wiley","18/04/2021",FALSE,NA,FALSE,NA,NA,TRUE,FALSE,NA,NA,FALSE,NA,FALSE,1,0,0
"248",76,"the netherlands","amsterdam umc","medical informatics","10.2196/22061","candidate","na","no",2022,"digitalizing oncology in africa","https://hdl.handle.net/11245.1/aa283a79-be50-442a-86fa-9d53d3ae1c1f","gold","2291-5222","JMIR mHealth and uHealth","JMIR Publications Inc.","26/01/2021",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,1,0
"249",76,"the netherlands","amsterdam umc","medical informatics","10.1371/journal.pone.0234711","candidate","na","no",2022,"digitalizing oncology in africa","https://hdl.handle.net/11245.1/aa283a79-be50-442a-86fa-9d53d3ae1c1f","gold","1932-6203","PLOS ONE","Public Library of Science (PLoS)","16/06/2020",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,1,0
"250",76,"the netherlands","amsterdam umc","medical informatics","10.1016/j.ijmedinf.2019.104055","candidate","na","no",2022,"digitalizing oncology in africa","https://hdl.handle.net/11245.1/aa283a79-be50-442a-86fa-9d53d3ae1c1f","closed","1386-5056","International Journal of Medical Informatics","Elsevier BV","1/3/20",FALSE,NA,FALSE,NA,NA,TRUE,FALSE,NA,NA,FALSE,NA,FALSE,2,1,0
