pair,phd_candidate,supervisor,country,institute,subfield,doi,owner,position_author_supervisor,concern_methods_tools_devlpmnt_or_review,thesis_year,thesis_title,thesis_link
40,adriaan w schneider,jerry braun,the netherlands,leiden umc,cardiology,10.1016/j.athoracsur.2019.01.003,supervisor,last,no,2021,surgical solutions for complex aortic root pathology,https://hdl.handle.net/1887/3210135
40,adriaan w schneider,jerry braun,the netherlands,leiden umc,cardiology,10.1093/eurheartj/ehz306,supervisor,last,no,2021,surgical solutions for complex aortic root pathology,https://hdl.handle.net/1887/3210136
40,adriaan w schneider,jerry braun,the netherlands,leiden umc,cardiology,10.1093/icvts/ivy161,supervisor,last,no,2021,surgical solutions for complex aortic root pathology,https://hdl.handle.net/1887/3210137
41,daria kokova,maria yazdanbakhsh,the netherlands,leiden umc,parasitology,10.1021/acsinfecdis.1c00026,candidate,na,no,2021,comprehensive metabolomics of the experimental opisthorchiasis,https://hdl.handle.net/1887/3210397
41,daria kokova,maria yazdanbakhsh,the netherlands,leiden umc,parasitology,10.1371/journal.pntd.0008015,candidate,na,no,2021,comprehensive metabolomics of the experimental opisthorchiasis,https://hdl.handle.net/1887/3210398
41,daria kokova,maria yazdanbakhsh,the netherlands,leiden umc,parasitology,10.1038/s41590-021-00911-7,supervisor,last,no,2021,comprehensive metabolomics of the experimental opisthorchiasis,https://hdl.handle.net/1887/3210399
41,daria kokova,maria yazdanbakhsh,the netherlands,leiden umc,parasitology,10.1016/j.actatropica.2021.106043,supervisor,last,no,2021,comprehensive metabolomics of the experimental opisthorchiasis,https://hdl.handle.net/1887/3210400
41,daria kokova,maria yazdanbakhsh,the netherlands,leiden umc,parasitology,10.1126/scitranslmed.aaw3703,supervisor,last,no,2021,comprehensive metabolomics of the experimental opisthorchiasis,https://hdl.handle.net/1887/3210401
41,daria kokova,maria yazdanbakhsh,the netherlands,leiden umc,parasitology,10.1371/journal.pntd.0009732,supervisor,last,no,2021,comprehensive metabolomics of the experimental opisthorchiasis,https://hdl.handle.net/1887/3210402
41,daria kokova,maria yazdanbakhsh,the netherlands,leiden umc,parasitology,10.1093/infdis/jiz641,supervisor,last,no,2021,comprehensive metabolomics of the experimental opisthorchiasis,https://hdl.handle.net/1887/3210403
41,daria kokova,maria yazdanbakhsh,the netherlands,leiden umc,parasitology,10.1093/infdis/jiy665,supervisor,last,no,2021,comprehensive metabolomics of the experimental opisthorchiasis,https://hdl.handle.net/1887/3210404
41,daria kokova,maria yazdanbakhsh,the netherlands,leiden umc,parasitology,10.1038/s41598-018-25092-6,supervisor,last,no,2021,comprehensive metabolomics of the experimental opisthorchiasis,https://hdl.handle.net/1887/3210405
42,laura c blomaard,jacobijn gussekloo,the netherlands,leiden umc,emergency medicine,10.1186/s12877-021-02144-7,candidate,na,no,2021,improving care for acutely presenting older patients visiting the emergency department: the implementation of geriatric screening in routine care,https://hdl.handle.net/1887/3185904
42,laura c blomaard,jacobijn gussekloo,the netherlands,leiden umc,emergency medicine,10.1186/s13049-021-00859-5,candidate,na,no,2021,improving care for acutely presenting older patients visiting the emergency department: the implementation of geriatric screening in routine care,https://hdl.handle.net/1887/3185905
42,laura c blomaard,jacobijn gussekloo,the netherlands,leiden umc,emergency medicine,10.1093/ageing/afaa078,candidate,na,no,2021,improving care for acutely presenting older patients visiting the emergency department: the implementation of geriatric screening in routine care,https://hdl.handle.net/1887/3185906
42,laura c blomaard,jacobijn gussekloo,the netherlands,leiden umc,emergency medicine,10.1111/jgs.16427,candidate,na,no,2021,improving care for acutely presenting older patients visiting the emergency department: the implementation of geriatric screening in routine care,https://hdl.handle.net/1887/3185907
42,laura c blomaard,jacobijn gussekloo,the netherlands,leiden umc,emergency medicine,10.1093/ageing/afab018,candidate,na,no,2021,improving care for acutely presenting older patients visiting the emergency department: the implementation of geriatric screening in routine care,https://hdl.handle.net/1887/3185909
42,laura c blomaard,jacobijn gussekloo,the netherlands,leiden umc,emergency medicine,10.1186/s12875-020-01280-0,supervisor,last,no,2021,improving care for acutely presenting older patients visiting the emergency department: the implementation of geriatric screening in routine care,https://hdl.handle.net/1887/3185911
42,laura c blomaard,jacobijn gussekloo,the netherlands,leiden umc,emergency medicine,10.1370/afm.2367,supervisor,last,no,2021,improving care for acutely presenting older patients visiting the emergency department: the implementation of geriatric screening in routine care,https://hdl.handle.net/1887/3185912
42,laura c blomaard,jacobijn gussekloo,the netherlands,leiden umc,emergency medicine,10.3399/bjgp20X713453,supervisor,last,no,2021,improving care for acutely presenting older patients visiting the emergency department: the implementation of geriatric screening in routine care,https://hdl.handle.net/1887/3185913
42,laura c blomaard,jacobijn gussekloo,the netherlands,leiden umc,emergency medicine,10.1186/s12877-018-0826-z,supervisor,last,no,2021,improving care for acutely presenting older patients visiting the emergency department: the implementation of geriatric screening in routine care,https://hdl.handle.net/1887/3185914
42,laura c blomaard,jacobijn gussekloo,the netherlands,leiden umc,emergency medicine,10.1080/02813432.2018.1459229,supervisor,last,no,2021,improving care for acutely presenting older patients visiting the emergency department: the implementation of geriatric screening in routine care,https://hdl.handle.net/1887/3185915
42,laura c blomaard,jacobijn gussekloo,the netherlands,leiden umc,emergency medicine,10.1001/jama.2019.17274,supervisor,last,no,2021,improving care for acutely presenting older patients visiting the emergency department: the implementation of geriatric screening in routine care,https://hdl.handle.net/1887/3185916
42,laura c blomaard,jacobijn gussekloo,the netherlands,leiden umc,emergency medicine,10.1089/thy.2019.0129,supervisor,last,no,2021,improving care for acutely presenting older patients visiting the emergency department: the implementation of geriatric screening in routine care,https://hdl.handle.net/1887/3185917
42,laura c blomaard,jacobijn gussekloo,the netherlands,leiden umc,emergency medicine,10.3233/JAD-170171,supervisor,last,no,2021,improving care for acutely presenting older patients visiting the emergency department: the implementation of geriatric screening in routine care,https://hdl.handle.net/1887/3185918
42,laura c blomaard,jacobijn gussekloo,the netherlands,leiden umc,emergency medicine,10.1093/ageing/afy072,supervisor,last,no,2021,improving care for acutely presenting older patients visiting the emergency department: the implementation of geriatric screening in routine care,https://hdl.handle.net/1887/3185919
43,candido g da silva,luis j cruz,the netherlands,leiden umc,cancer,10.7150/thno.34429,candidate,na,no,2021,combinatorial prospects of nanoparticle mediated immunotherapy of cancer,https://hdl.handle.net/1887/3191984
43,candido g da silva,luis j cruz,the netherlands,leiden umc,cancer,10.1016/j.biomaterials.2019.119417,candidate,na,no,2021,combinatorial prospects of nanoparticle mediated immunotherapy of cancer,https://hdl.handle.net/1887/3191985
43,candido g da silva,luis j cruz,the netherlands,leiden umc,cancer,10.3390/molecules26113272,supervisor,last,no,2021,combinatorial prospects of nanoparticle mediated immunotherapy of cancer,https://hdl.handle.net/1887/3191986
43,candido g da silva,luis j cruz,the netherlands,leiden umc,cancer,10.2174/1389201021999200727153513,supervisor,last,no,2021,combinatorial prospects of nanoparticle mediated immunotherapy of cancer,https://hdl.handle.net/1887/3191987
43,candido g da silva,luis j cruz,the netherlands,leiden umc,cancer,10.3390/molecules25092219,supervisor,last,no,2021,combinatorial prospects of nanoparticle mediated immunotherapy of cancer,https://hdl.handle.net/1887/3191988
43,candido g da silva,luis j cruz,the netherlands,leiden umc,cancer,10.1016/j.biomaterials.2020.120580,supervisor,first,no,2021,combinatorial prospects of nanoparticle mediated immunotherapy of cancer,https://hdl.handle.net/1887/3191989
43,candido g da silva,luis j cruz,the netherlands,leiden umc,cancer,10.3390/ijms22115730,supervisor,last,no,2021,combinatorial prospects of nanoparticle mediated immunotherapy of cancer,https://hdl.handle.net/1887/3191990
43,candido g da silva,luis j cruz,the netherlands,leiden umc,cancer,10.1016/j.jconrel.2019.12.052,supervisor,last,no,2021,combinatorial prospects of nanoparticle mediated immunotherapy of cancer,https://hdl.handle.net/1887/3191991
43,candido g da silva,luis j cruz,the netherlands,leiden umc,cancer,10.1016/j.jconrel.2020.03.050,supervisor,last,no,2021,combinatorial prospects of nanoparticle mediated immunotherapy of cancer,https://hdl.handle.net/1887/3191992
43,candido g da silva,luis j cruz,the netherlands,leiden umc,cancer,10.3390/pharmaceutics13101547,supervisor,last,no,2021,combinatorial prospects of nanoparticle mediated immunotherapy of cancer,https://hdl.handle.net/1887/3191993
44,marijke c c langenberg,meta roestenberg,the netherlands,leiden umc,infection,10.1038/s41591-020-0759-x,candidate,na,no,2021,controlled human infection models as a tool for malaria and schistosomiasis vaccine research,https://hdl.handle.net/1887/3185761
44,marijke c c langenberg,meta roestenberg,the netherlands,leiden umc,infection,10.4269/ajtmh.18-0194,candidate,na,no,2021,controlled human infection models as a tool for malaria and schistosomiasis vaccine research,https://hdl.handle.net/1887/3185762
44,marijke c c langenberg,meta roestenberg,the netherlands,leiden umc,infection,10.1093/cid/ciaa1784,supervisor,last,no,2021,controlled human infection models as a tool for malaria and schistosomiasis vaccine research,https://hdl.handle.net/1887/3185764
44,marijke c c langenberg,meta roestenberg,the netherlands,leiden umc,infection,10.1093/jtm/taaa055,supervisor,last,no,2021,controlled human infection models as a tool for malaria and schistosomiasis vaccine research,https://hdl.handle.net/1887/3185765
44,marijke c c langenberg,meta roestenberg,the netherlands,leiden umc,infection,10.1186/s12936-019-2794-y,supervisor,last,no,2021,controlled human infection models as a tool for malaria and schistosomiasis vaccine research,https://hdl.handle.net/1887/3185766
44,marijke c c langenberg,meta roestenberg,the netherlands,leiden umc,infection,10.1136/bmjopen-2019-033796,supervisor,last,no,2021,controlled human infection models as a tool for malaria and schistosomiasis vaccine research,https://hdl.handle.net/1887/3185767
44,marijke c c langenberg,meta roestenberg,the netherlands,leiden umc,infection,10.1038/s41598-019-49895-3,supervisor,last,no,2021,controlled human infection models as a tool for malaria and schistosomiasis vaccine research,https://hdl.handle.net/1887/3185768
45,huayu zhang,anton jan van zonneveld,the netherlands,leiden umc,biology,10.1093/bib/bbab006,candidate,na,no,2021,neuroimmune guidance cues for vascular health,https://hdl.handle.net/1887/3176518
45,huayu zhang,anton jan van zonneveld,the netherlands,leiden umc,biology,10.1016/j.biocel.2021.105960,candidate,na,no,2021,neuroimmune guidance cues for vascular health,https://hdl.handle.net/1887/3176519
45,huayu zhang,anton jan van zonneveld,the netherlands,leiden umc,biology,10.1177/1753425920966645,candidate,na,no,2021,neuroimmune guidance cues for vascular health,https://hdl.handle.net/1887/3176520
45,huayu zhang,anton jan van zonneveld,the netherlands,leiden umc,biology,10.3390/ijms21041471,candidate,na,no,2021,neuroimmune guidance cues for vascular health,https://hdl.handle.net/1887/3176521
45,huayu zhang,anton jan van zonneveld,the netherlands,leiden umc,biology,10.1038/s42003-020-0967-4,supervisor,first,no,2021,neuroimmune guidance cues for vascular health,https://hdl.handle.net/1887/3176522
45,huayu zhang,anton jan van zonneveld,the netherlands,leiden umc,biology,10.1002/adbi.202100954,supervisor,last,no,2021,neuroimmune guidance cues for vascular health,https://hdl.handle.net/1887/3176523
45,huayu zhang,anton jan van zonneveld,the netherlands,leiden umc,biology,10.1152/ajprenal.00087.2018,supervisor,last,no,2021,neuroimmune guidance cues for vascular health,https://hdl.handle.net/1887/3176524
